id,signup_method,gender,age,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser,booking,treatment,total_actions,unique_actions,total_secs_elapsed,avg_secs_per_action
8worooe0rj,facebook,MALE,38.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,233,40,3155429.0,13600.987068965518
ly8ebdl1k8,basic,MALE,26.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,38,15,1427260.0,38574.59459459459
leq88exmaj,basic,FEMALE,34.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,40,17,656828.0,16420.7
1xpqgovqg7,facebook,MALE,39.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,12,3,461543.0,41958.454545454544
w9y8xqf6ow,facebook,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,167,9,1831439.0,11032.765060240965
jspt31qcpu,basic,FEMALE,23.0,zh,sem-brand,google,Web,Mac Desktop,Chrome,1,0,11,3,116825.0,11682.5
ftgguta2ah,facebook,MALE,43.0,en,sem-brand,google,Web,Mac Desktop,Firefox,0,0,576,53,8844191.0,15354.498263888889
gas7mpwtag,facebook,MALE,31.0,en,content,google,Web,Windows Desktop,Firefox,0,0,2,2,876.0,876.0
qpujte8eg1,facebook,MALE,32.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,42,8,364402.0,8887.853658536585
cwjifq8oeq,basic,MALE,76.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,36,14,997236.0,28492.457142857143
5s6sh220dm,facebook,MALE,33.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,126,22,6231311.0,49850.488
12lhnsyo29,facebook,MALE,27.0,en,direct,direct,iOS,Mac Desktop,Firefox,0,1,251,15,2144369.0,8543.302788844621
lk8usk1azy,basic,MALE,40.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,29,7,613001.0,21892.89285714286
xcskeqmyx5,facebook,FEMALE,25.0,en,other,padmapper,Web,Mac Desktop,Safari,1,0,33,18,2043059.0,61910.878787878784
ls013ijovf,basic,MALE,27.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,49,16,752726.0,15361.755102040815
g3rehiide2,facebook,MALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,21,13,109790.0,5489.5
1gy05ey6pr,basic,MALE,43.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,76,20,1239102.0,16521.36
5v71a4r65k,facebook,MALE,19.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,8,6,105984.0,13248.0
594drky3c0,basic,FEMALE,27.0,en,sem-brand,google,Web,Windows Desktop,Firefox,0,0,17,12,107882.0,6742.625
u4uydlh4vy,basic,MALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,38,12,1682450.0,45471.62162162162
x8bxvadp5w,basic,FEMALE,46.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,96,14,1434812.0,14791.876288659794
mrl767yqgc,basic,MALE,22.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,231,15,2685807.0,11626.87012987013
aaehzj43vo,basic,FEMALE,52.0,en,seo,bing,Web,Windows Desktop,IE,0,0,87,21,6640097.0,77210.43023255814
fy41g33mwc,basic,FEMALE,26.0,en,sem-brand,google,Web,iPhone,-unknown-,1,0,72,18,3269589.0,46050.54929577465
0ygyznn7w5,facebook,MALE,26.0,en,content,other,Web,Windows Desktop,Firefox,0,0,12,5,236928.0,21538.909090909092
j9vnnb3a9d,facebook,MALE,47.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,67,21,2229056.0,33269.49253731343
7mx0h4079l,facebook,FEMALE,40.0,en,remarketing,google,Web,Mac Desktop,Safari,0,0,71,10,759036.0,10843.371428571429
tqc5d9taq6,basic,FEMALE,36.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,10,4,53605.0,5956.111111111111
c2d7gdkn6w,facebook,FEMALE,38.0,en,direct,direct,Web,Windows Desktop,IE,0,0,322,17,3819293.0,11898.109034267913
mis3ka5ugn,facebook,FEMALE,55.0,ko,direct,direct,Web,Windows Desktop,IE,0,0,51,12,1534031.0,30680.62
d0ogevv0zj,facebook,MALE,29.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,13,8,46297.0,3858.0833333333335
t3n5a6aoma,basic,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,9,7,351902.0,43987.75
ss4vo8i98i,facebook,MALE,26.0,de,direct,direct,Web,Windows Desktop,Chrome,1,0,41,13,771931.0,18379.309523809523
abpqn6j6rm,basic,FEMALE,23.0,en,seo,yahoo,Web,iPad,Mobile Safari,1,0,53,15,2778968.0,53441.692307692305
esou2vupii,basic,FEMALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,20,10,1579188.0,78959.4
284xpd895w,facebook,MALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,34,9,480870.0,14571.818181818182
iyxl1hxvpa,facebook,MALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,273,18,7321927.0,26625.18909090909
pran7jiv8u,facebook,MALE,31.0,en,sem-brand,google,Web,iPad,Mobile Safari,1,0,29,13,1982667.0,70809.53571428571
4imuohcw2c,basic,FEMALE,47.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,19,12,619087.0,32583.526315789473
43gw9sgw28,basic,FEMALE,31.0,en,other,other,Web,Mac Desktop,Apple Mail,1,0,38,16,1087972.0,29404.64864864865
3oen9gwhsc,basic,MALE,57.0,en,sem-non-brand,google,Web,Desktop (Other),Chrome,1,0,9,5,568345.0,71043.125
6gkxlzhdkr,facebook,MALE,37.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,37,10,34272.0,952.0
i46f5f3tlh,basic,MALE,62.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,90,17,1141144.0,12821.842696629214
vriopg5y03,basic,MALE,79.0,en,sem-brand,google,Web,Windows Desktop,IE,1,0,7,5,299405.0,42772.142857142855
rswfy6vd5b,facebook,FEMALE,52.0,en,sem-non-brand,google,Web,Windows Desktop,IE,0,0,45,13,616220.0,13693.777777777776
fdaux0n7zs,basic,FEMALE,23.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,152,39,1553542.0,10288.35761589404
jfmutojdae,facebook,MALE,24.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,809,42,7134759.0,8596.095180722892
zntg8az7ax,basic,MALE,37.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,131,13,810012.0,6230.861538461539
22yvd6g81h,basic,MALE,28.0,pl,direct,direct,Web,Mac Desktop,Chrome,0,0,52,18,1289710.0,25288.43137254902
9inz9ys280,google,FEMALE,27.0,en,direct,direct,Android,Windows Desktop,IE,0,0,418,12,2820177.0,6763.014388489209
so8cuptfyd,basic,FEMALE,28.0,en,direct,direct,Moweb,Android Phone,Android Browser,1,0,170,39,3580734.0,21063.141176470588
fg2rhexg8u,facebook,MALE,44.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,8,5,132474.0,18924.85714285714
0vxb3lw7t5,basic,MALE,27.0,en,seo,google,Web,Mac Desktop,Chrome,1,0,75,29,2819120.0,37093.68421052631
qurhd2rgls,facebook,MALE,40.0,en,direct,direct,Android,Android Phone,-unknown-,0,0,26,10,332549.0,13301.96
nsupttkfqq,facebook,FEMALE,35.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,14,10,200638.0,15433.692307692309
qon57i4zqu,facebook,MALE,47.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,31,10,935053.0,31168.433333333334
mwbno0h5vm,basic,FEMALE,59.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,112,11,2180960.0,19648.288288288288
adb3dfy6jn,facebook,FEMALE,36.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,164,31,3177040.0,19372.19512195122
qhp2j8t76m,facebook,FEMALE,57.0,en,sem-non-brand,google,Web,Windows Desktop,IE,0,0,30,11,1251748.0,40378.967741935485
byib4lptz0,basic,FEMALE,20.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,20,13,380348.0,20018.315789473683
yphqi6w13o,basic,MALE,29.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,42,19,1175801.0,27995.261904761905
xbxidlpgoi,facebook,FEMALE,38.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,77,11,1817082.0,23908.973684210527
21kr77uowy,facebook,MALE,27.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,26,9,211886.0,8475.44
i925m1vvw7,facebook,MALE,32.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,76,9,464461.0,6192.8133333333335
8ikl7vnfa3,basic,MALE,43.0,en,direct,direct,Android,Android Phone,-unknown-,1,0,1732,14,6928057.0,4002.343731946852
pdulyf1dtq,facebook,MALE,29.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,86,11,598904.0,7045.929411764706
xcl73r6yoz,facebook,FEMALE,25.0,en,content,google,Web,Mac Desktop,Chrome,0,0,6,3,81465.0,16293.0
3pkskc7bbn,facebook,MALE,33.0,en,direct,direct,Android,Android Phone,-unknown-,0,0,106,11,1090717.0,10387.780952380952
aw53szjs0m,facebook,MALE,32.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,17,9,779597.0,45858.64705882353
cn8fuz1c01,basic,MALE,26.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,33,19,327950.0,9645.588235294115
1k9bpzytxs,basic,FEMALE,25.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,18,10,379280.0,21071.11111111111
dr4jh1tkhx,basic,FEMALE,22.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,338,13,5108763.0,15159.53412462908
64rqih6ypu,facebook,MALE,53.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,97,8,426289.0,4440.510416666667
kwp11mz1mt,basic,MALE,28.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,111,29,3247608.0,29257.72972972973
285h61n356,basic,FEMALE,38.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,30,16,358656.0,11955.2
3f3xtwfh0t,basic,FEMALE,45.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,69,23,2093596.0,29908.51428571429
761whd8p8m,basic,FEMALE,25.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,110,16,3189749.0,28997.71818181818
dmh6cag2zo,facebook,MALE,35.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,51,12,272542.0,5450.84
78n9y5cx5i,facebook,FEMALE,33.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,42,9,423350.0,10325.60975609756
brks126ork,basic,FEMALE,24.0,en,seo,google,Web,Windows Desktop,Chrome,1,0,35,9,529706.0,15134.457142857143
jna42srvi5,basic,FEMALE,39.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,1,0,164,20,774033.0,4719.713414634146
xw50bzv0j4,facebook,FEMALE,33.0,ko,remarketing,google,Web,Windows Desktop,IE,0,0,29,9,286295.0,10224.82142857143
0rptya1pfb,basic,MALE,39.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,64,24,2533955.0,40221.50793650794
rlnzdmdcwh,basic,MALE,21.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,130,26,2912713.0,22234.450381679388
wcmnm32w4f,facebook,MALE,28.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,20,6,378348.0,19913.052631578947
1djpx1uvp6,facebook,MALE,66.0,en,direct,direct,Web,iPad,Mobile Safari,0,0,4,3,7773.0,2591.0
fwls19gn77,facebook,MALE,36.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,6,4,48246.0,8041.0
b3g52uug2h,facebook,FEMALE,32.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,61,19,451856.0,7530.933333333333
prnt0iweg7,basic,FEMALE,25.0,en,other,other,Web,Mac Desktop,Chrome,1,0,43,21,2108774.0,49041.25581395349
nzt6wtnr8g,basic,FEMALE,57.0,en,direct,direct,iOS,iPad,-unknown-,1,1,160,12,1039981.0,6459.509316770186
qddd2u2wlx,basic,FEMALE,21.0,zh,direct,direct,Android,Android Phone,-unknown-,0,0,21,11,257693.0,12884.65
k2niz37sut,facebook,MALE,24.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,329,18,2572081.0,7841.710365853659
svkfda8vhq,basic,FEMALE,25.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,47,12,298407.0,6216.8125
5twrtgibbw,facebook,FEMALE,58.0,en,content,google,Web,Windows Desktop,Firefox,0,0,17,3,311948.0,19496.75
yt78luphv6,facebook,FEMALE,26.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,32,9,617219.0,19910.290322580644
yzzwy70p40,basic,FEMALE,38.0,en,direct,direct,Moweb,iPhone,Mobile Safari,1,0,17,7,417023.0,26063.9375
5s7stqy8cc,facebook,MALE,43.0,tr,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,81,18,1662408.0,20029.01204819277
rx2fkl6fo5,basic,FEMALE,35.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,52,20,599531.0,11529.442307692309
hozgcv3q5t,basic,FEMALE,47.0,en,sem-non-brand,google,Web,Mac Desktop,Firefox,1,0,17,8,326605.0,19212.058823529413
iy5snc1hrf,basic,FEMALE,27.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,32,15,693436.0,22368.90322580645
w25wp14rso,facebook,MALE,55.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,9,8,13217.0,1652.125
kudrfm59xd,basic,FEMALE,41.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,94,11,1363498.0,13772.70707070707
1ncv4ffdes,basic,FEMALE,58.0,en,sem-brand,google,Web,Mac Desktop,Firefox,0,0,220,33,8887185.0,38978.88157894737
7qhz0c8bnb,basic,MALE,44.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,94,10,2974105.0,31979.62365591398
uwdxpm0j4o,facebook,MALE,31.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,2,2,3704.0,3704.0
80qwbrt302,facebook,MALE,37.0,en,sem-non-brand,google,Web,Mac Desktop,Chrome,0,0,37,10,426158.0,11837.722222222224
l3cep7s1pk,facebook,MALE,48.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,36,20,1422695.0,39519.305555555555
tmgbd7dv90,facebook,MALE,35.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,100,8,1301915.0,13150.656565656564
veu3zeg5fc,facebook,FEMALE,45.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,51,10,4516219.0,90324.38
e28j72qho5,facebook,FEMALE,39.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,7,6,7918.0,1319.6666666666667
lcpxhybcjt,facebook,FEMALE,32.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,2,2,402.0,402.0
ils5xf54s4,facebook,MALE,27.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,158,30,2838433.0,17413.699386503067
38ecli33t1,basic,MALE,27.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,21,14,344314.0,15650.636363636364
xskcjzes4m,basic,MALE,34.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,63,28,1498898.0,23792.031746031746
fch1jujt7b,basic,MALE,24.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,59,13,1175944.0,20274.896551724138
ks26fj5493,facebook,FEMALE,35.0,en,other,other,Web,Windows Desktop,Firefox,0,0,7,6,514563.0,85760.5
wca1twjthe,facebook,FEMALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,7,6,35813.0,5116.142857142857
48akm2ao96,facebook,MALE,49.0,en,seo,google,Web,Windows Desktop,Chrome,1,0,37,14,1226251.0,34062.52777777778
vxonb3b5co,basic,FEMALE,24.0,en,direct,direct,iOS,iPhone,Mobile Safari,1,1,167,35,5226069.0,31293.82634730539
k740x1fp9a,facebook,MALE,46.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,586,40,8280838.0,13894.023489932886
skoe966giv,facebook,FEMALE,39.0,en,direct,direct,Android,Android Phone,-unknown-,1,0,40,10,474128.0,12157.128205128203
06vyewr5ud,facebook,MALE,36.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,8,6,1116529.0,159504.14285714287
ydeo07l2d9,basic,FEMALE,23.0,en,direct,direct,Moweb,iPhone,Mobile Safari,1,0,364,60,15594692.0,42608.448087431694
dgtftvr6br,facebook,FEMALE,50.0,en,seo,google,Web,Windows Desktop,Chrome,0,0,18,11,512162.0,30127.17647058823
q2lmm89czp,basic,MALE,30.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,116,39,5027334.0,43339.08620689655
cu6sv6e799,basic,MALE,23.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,86,37,2457636.0,28577.162790697676
qb01l5jfad,facebook,MALE,38.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,5,4,10522.0,2104.4
sw42yzgjvg,facebook,FEMALE,28.0,en,direct,direct,Web,Desktop (Other),Firefox,1,0,11,6,347265.0,28938.75
jkonyytws8,facebook,MALE,27.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,74,13,1087217.0,14496.226666666667
u1pynpliol,facebook,FEMALE,53.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,109,12,2473605.0,22903.75
69biat5oth,basic,MALE,63.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,84,16,5042975.0,60758.73493975904
hl8ltri0z7,facebook,FEMALE,31.0,en,direct,direct,Android,Android Tablet,-unknown-,0,0,236,14,1738408.0,7397.480851063829
5esgsfq7uj,facebook,MALE,19.0,it,direct,direct,Web,Windows Desktop,Chrome,0,0,8,7,181066.0,25866.571428571428
l61bfm9sd9,facebook,FEMALE,32.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,465,14,7934824.0,17100.91379310345
2vhpzfp83n,basic,FEMALE,25.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,131,36,1433277.0,10858.15909090909
zke8eem4s1,facebook,MALE,25.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,96,16,1690228.0,17791.873684210525
rs1tl1zv9e,basic,FEMALE,26.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,122,39,3194626.0,26185.45901639344
dgprjujfiv,basic,FEMALE,45.0,en,sem-brand,google,Web,Windows Desktop,IE,0,0,38,19,1087732.0,29398.162162162163
c3466ukzeb,facebook,FEMALE,29.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,7,7,16659.0,2379.8571428571427
2m0t1gvvb1,facebook,MALE,23.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,179,20,1054497.0,5858.316666666667
28aa65qzct,facebook,FEMALE,31.0,en,seo,google,Web,Mac Desktop,Chrome,1,0,46,12,2321784.0,51595.2
foy1422v95,facebook,MALE,21.0,en,seo,google,Web,Windows Desktop,Chrome,1,0,89,23,3462704.0,38474.48888888889
6dqjh3vy57,facebook,FEMALE,38.0,en,sem-non-brand,google,Web,Windows Desktop,IE,0,0,6,5,564731.0,94121.83333333331
9us1vi4l1r,basic,MALE,44.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,53,20,2288702.0,43183.056603773584
98cmf0aa33,facebook,MALE,19.0,fr,seo,google,Web,Windows Desktop,IE,1,0,5,3,27515.0,5503.0
63yc8p0olb,facebook,MALE,29.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,32,15,579185.0,18099.53125
v8yo1e12ij,basic,MALE,31.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,245,29,10400562.0,42625.25409836065
23osxoyf7q,facebook,MALE,22.0,en,sem-non-brand,bing,Web,Windows Desktop,Chrome,1,0,21,10,809158.0,40457.9
9ozkcznc4o,facebook,MALE,32.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,161,11,801532.0,5009.575
iqz3uh3qf0,basic,FEMALE,26.0,en,direct,direct,Web,iPhone,-unknown-,0,0,45,15,402032.0,8934.044444444444
kj98wnx4r9,facebook,MALE,38.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,19,9,213811.0,11878.388888888889
pi1tgfo75c,basic,FEMALE,33.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,39,24,1007775.0,24579.878048780487
x7rkymknqx,basic,MALE,40.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,108,12,761536.0,7117.158878504673
hqlbqv2hff,basic,FEMALE,54.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,43,20,1381064.0,32117.767441860466
o8ybu4av4z,facebook,MALE,26.0,en,direct,direct,iOS,Mac Desktop,Chrome,0,1,30,13,232300.0,8010.3448275862065
fbgl65olfs,facebook,FEMALE,35.0,en,direct,direct,Web,iPhone,Mobile Safari,1,0,118,35,6878198.0,58289.81355932203
z7rfx2d8p6,basic,FEMALE,67.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,0,0,15,5,177828.0,12702.0
f3xpzxegix,basic,MALE,38.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,20,9,93116.0,4900.8421052631575
8i3iqijwvw,basic,FEMALE,22.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,87,25,1438719.0,16349.079545454546
ssbhlm1y16,basic,MALE,33.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,9,7,579605.0,64400.555555555555
2n8to4sgqa,basic,FEMALE,67.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,119,39,2688619.0,22593.436974789915
mqlwwaibu8,facebook,FEMALE,37.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,248,14,4583655.0,18334.62
cqcsix6nb1,facebook,FEMALE,41.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,104,11,210346.0,2042.1941747572816
aavc9hs3ln,facebook,MALE,26.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,26,17,992169.0,38160.34615384616
2lyref3z0p,facebook,FEMALE,28.0,en,content,google,Web,Mac Desktop,Safari,0,0,9,6,27058.0,3382.25
gxqut5r33d,basic,FEMALE,22.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,19,9,1070227.0,56327.73684210526
ggrae6maer,basic,FEMALE,36.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,236,15,3821066.0,16259.855319148935
ycrvtlmh7t,basic,FEMALE,24.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,195,21,9120461.0,44928.379310344826
78xwp7j2fo,facebook,FEMALE,35.0,en,direct,direct,Web,Windows Desktop,IE,0,0,426,19,7488078.0,17619.00705882353
4oqybz9ute,facebook,FEMALE,24.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,9,8,6626.0,828.25
3uujtryh39,google,MALE,25.0,en,direct,direct,Android,Android Phone,-unknown-,1,0,12,8,1029872.0,85822.66666666667
9m4yoy9act,basic,FEMALE,32.0,el,direct,direct,Web,iPad,Chrome Mobile,1,0,98,13,600322.0,6063.858585858586
xoxogjy78s,facebook,MALE,39.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,17,7,89031.0,5564.4375
bxgq9d3klo,basic,FEMALE,31.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,138,29,2856054.0,20547.15107913669
ithdfhgkoi,facebook,FEMALE,47.0,en,content,google,Web,Windows Desktop,Firefox,0,0,2,2,862.0,862.0
llhgfe8mp6,basic,MALE,41.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,56,11,829645.0,15084.454545454546
2uqcpki5wj,facebook,MALE,25.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,52,20,870652.0,16743.30769230769
qaxydgl33x,facebook,FEMALE,34.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,27,10,161440.0,6209.2307692307695
2bu3xi8hb9,facebook,FEMALE,42.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,5,4,1030333.0,206066.6
bioqn53hzc,basic,FEMALE,39.0,en,sem-brand,google,Web,iPad,Mobile Safari,0,0,62,27,1551234.0,24622.761904761905
1ge0sxlaxj,basic,FEMALE,41.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,23,15,1935521.0,84153.08695652174
ayu8rpqf2u,basic,MALE,31.0,en,direct,direct,Web,iPhone,Mobile Safari,1,0,153,24,5427492.0,35473.80392156863
k717pc8x7e,basic,MALE,41.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,25,16,261595.0,10899.791666666666
gk5uekfkzu,facebook,FEMALE,40.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,13,10,507110.0,42259.166666666664
s79iap5z5t,facebook,FEMALE,26.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,119,25,2487055.0,20899.621848739494
dteok5mtn1,facebook,FEMALE,32.0,en,seo,google,Web,Windows Desktop,Chrome,0,0,183,22,3414721.0,18659.677595628415
vkret7l092,basic,FEMALE,45.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,84,20,3103919.0,37396.614457831325
wt7243bqls,facebook,FEMALE,32.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,285,33,8883375.0,31279.48943661972
m8lxsclbmu,facebook,FEMALE,26.0,en,direct,direct,Web,Windows Desktop,IE,0,0,2,2,5064.0,5064.0
tkoavbopq2,facebook,MALE,42.0,en,sem-non-brand,google,Web,Windows Desktop,Firefox,0,0,15,12,256259.0,18304.214285714286
xi5390y1h3,basic,FEMALE,28.0,en,direct,direct,Web,Other/Unknown,Chrome,0,0,81,13,2047196.0,25589.95
n3q58bpho8,facebook,MALE,30.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,38,21,2235192.0,58820.84210526316
jf28lqqknm,basic,MALE,47.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,14,8,44402.0,3415.5384615384614
zz3ofk6mp2,basic,FEMALE,23.0,en,sem-non-brand,google,Web,Mac Desktop,Chrome,1,0,87,21,1350049.0,15698.244186046511
owpxsyur5z,basic,MALE,34.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,182,14,6267884.0,33698.30107526882
3hdoj03ws1,facebook,FEMALE,68.0,en,sem-brand,google,Web,Windows Desktop,Firefox,0,0,74,24,1661245.0,22449.256756756757
um5qewunq2,facebook,FEMALE,32.0,en,sem-non-brand,google,Web,Mac Desktop,Chrome,1,0,46,11,864663.0,18797.021739130436
26tlfxqpvs,basic,MALE,19.0,en,direct,direct,Web,Windows Desktop,IE,1,0,26,15,1042885.0,40110.96153846154
m05w7hhaem,facebook,FEMALE,50.0,en,content,google,Web,Windows Desktop,Chrome,0,0,2,2,628.0,628.0
vrvok88hzk,basic,FEMALE,19.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,256,16,2650643.0,10394.67843137255
3tqt9ywrbm,facebook,FEMALE,32.0,en,sem-non-brand,bing,Web,Mac Desktop,Safari,1,0,79,12,2062992.0,25469.037037037036
xbfc151wzh,facebook,MALE,21.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,9,6,77299.0,9662.375
faid6f1hhh,basic,FEMALE,27.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,249,40,7942154.0,31768.616
zcpuolfp3a,facebook,MALE,34.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,24,12,82170.0,3572.608695652174
p85y4iebuj,basic,MALE,25.0,en,seo,google,Web,Mac Desktop,Chrome,1,0,5,5,32288.0,8072.0
l2lkbdwhrs,facebook,MALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,35,9,838974.0,24675.70588235294
q6hx5jgtht,basic,MALE,32.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,44,13,1126217.0,25595.840909090908
